44.7841	65.0048	57.6206	49.8317	29.6825	17.3063	52.2683	48.6317	44.6222	42.0984	36.9619	51.6714	7.51746	24.9238	-6.14286	30.5206	51.4889	56.446	48.2238	51.0905	31.5476	50.7349	24.854	45.319	54.8159	55.2968	24.3651	35.5937	15.4651	39.1667	37.0794	45.6762	33.5476	37.4	30.5143	32.9079	46.7397	40.4857	30.5079	17.2667	49.8444	23.7429	15.8698	32.9603	30.619	3.70476	47.3508	39.7159	30.4857	38.6619	34.2429	14.9746	48.5841	42.7016	16.3048	28.873	
28.2825	42.9111	18.781	17.6175	21.7286	33.1206	25.9063	14.7095	0.361905	11.4683	23.1079	26	2.65397	20.7444	-5.82857	14.7	6.3381	16.7968	4.07581	19.3738	6.02381	19.7968	3.39841	16.2175	23.6524	28.854	-7.67937	6.20952	-5.60952	-0.0587302	15.4254	19.7905	11.2635	20.9937	30.7238	36.8635	-3.46667	-1.01679	-1.06825	-9.95079	31.5444	4.64444	-0.638095	19.781	15.8952	-2.46667	-1.03936	4.82698	-0.0650794	-1.37662	0.0609831	2.01905	20.4143	17.9254	-11.2603	11.8317	
42.9746	71.0667	52.4587	46.7524	38.2587	23.4698	56.5127	47.7444	38.9921	44.7905	37.4349	53.0079	23.5508	22.4778	-0.142857	28.2413	45.8683	53.8746	29.954	48.8397	39.4492	60.3698	12.627	52.5238	57.8032	47.9238	37.5016	35.9	30.8825	38.0492	43.8857	51.254	23.6444	46.8333	31.7095	33.9968	28.4984	37.7222	37.4619	30.7937	47.9317	25.6714	18.3238	40.6921	41.2254	16.0571	22.7937	43.4905	24.419	45.0127	35.5238	41.8365	53.1556	48.1032	34.4444	41.6238	
27.4	44.7016	5.05397	17.9179	27.9714	36.6508	24.7397	26.9048	-8.53333	24.0222	22.8659	35.3952	12.4254	27.7889	11.3619	20.4698	-5.72222	5.46667	8.49563	17.6767	11.1571	27.6762	11.1111	27.6063	4.01247	0.620635	5.96667	3.79048	1.08095	-2.5746	22.1794	20.646	18.927	20.4361	41.5381	40.9667	-6.41746	6.09472	13.9032	6.64286	17.5095	7.48095	0.893651	26.9587	15.3587	9.01746	-7.01258	-12.8683	-8.4127	-1.50911	-13.2517	1.54127	12.8206	12.9413	5.16984	18.2556	
55.6365	-3.95238	41.3841	65.5651	-38.8397	16.8302	17.9206	33.3651	48.719	51.5714	63.5254	64.946	-30.981	20.5952	-3.62222	53.6079	1.66032	14.5619	21.4877	23.4651	-57.3587	-24.4333	-16.9587	-2.50794	68.0413	58.7794	-31.327	10.3873	3.42063	38.346	-24.446	22.0429	11.9429	52.281	2.02698	-18.2302	15.4413	30.1093	-12.0778	4.20635	61.5746	18.4238	37.3254	35.9952	55.2857	-39.3397	16.0807	-26.0238	7.53016	-18.364	11.6247	-48.173	20.4413	48.0381	-27.3333	-3.12857	
55.8175	4.26349	33.2	72.0524	-48.6762	-5.14603	17.6381	28.7714	39.8825	46.8254	69.2143	66.1778	-40.5143	0.6	-25.5746	11.7778	3.64762	11.4365	24.1492	3.62527	-61.5508	-31.7492	-33.3556	-18.3762	61.6714	61.519	-47.0603	-15.8206	-26.9444	3.30317	-32.9571	24.4889	2.69524	22.6984	-13.3429	-23.8302	21.6444	31.6063	-30.3508	-9.88413	61.0667	-3.22063	22.8333	10.7571	25.0111	-42.446	14.7587	-34.8095	-14.6587	-24.2962	-27.7106	-58.8175	3.8619	21.6556	-38.8063	-25.2048	
81.1622	2.32846	64.4568	77.9629	-27.0698	15.8439	11.7973	39.1919	73.5132	78.9826	82.6576	81.6287	-6.08049	22.221	33.6707	46.7393	19.7431	-2.39333	27.0687	-13.9324	-58.9333	-36.7317	-48.6468	-27.1525	71.0884	74.0694	-32.4508	4.6891	7.04215	27.2028	-8.53794	48.3042	16.402	47.4016	20.1593	-6.79427	24.3466	42.2456	-24.625	-36.6421	76.2247	27.4743	40.6434	47.0223	53.3081	-7.24692	17.4676	-46.9778	-29.4207	-41.2206	-30.9	-54.1	17.8997	32.267	-20.805	-2.1952	
68.4304	16.2112	33.777	71.6022	-45.9825	-1.85832	14.3121	35.4411	49.6538	62.7003	73.5144	75.4224	-35.2984	8.8642	-23.6346	28.9924	1.52232	-8.09976	27.2044	-0.320007	-61.8825	-40.8603	-51.973	-37.5429	71.8542	68.8301	-40.3794	-11.3698	-17.5492	-8.37026	-31.9651	20.0822	-13.5272	30.5495	-6.90025	-15.0111	15.5695	29.3833	-30.6978	-24.5827	69.8391	4.3374	16.3264	6.33513	29.1657	-14.5329	18.2883	-45.4508	-43.6082	-35.4453	-28.8974	-60.2286	-2.4387	9.84062	-30.1825	-11.0921	
53.1571	72.3873	65.4413	80.3238	-14.6063	-9.52857	54.4349	52.4095	63.6095	55.4492	70.5968	69.3206	-26.5413	11.1048	-34.3492	4.24603	65.7778	67.2889	69.5873	68.3492	-0.206349	34.4349	-13.3667	27.8952	79.981	77.4159	-0.209524	28.6905	-7.28413	19.4619	11.4571	54.254	-6.85238	50.9206	-7.5746	-10.6444	56.4873	57.8905	17.9778	5.23016	70.1333	14.7841	8.62698	29.3048	23.6778	-30.5778	65.3587	27.2603	30.3429	31.4556	24.873	-13.3619	47.5683	40.0397	-8.97937	2.77778	
41.9143	47.8	44.2302	74.8952	-36.7524	-25.5873	36.8794	24.2937	44.6952	45.4952	67.581	61.8016	-43.8444	-12.8667	-45.5	-22.4698	35.8921	40.619	51.9095	51.8492	-36.0095	-4.0127	-37.1984	-11.1905	70.4952	66.7175	-33.2794	-2.45873	-35.1825	-13.0635	-15.3317	33.4952	-17.3889	25.9794	-24.3111	-18.8	26.7302	37.4873	-22.3524	-27.7349	66.1095	-19.8508	-24.927	10.6492	-2.23651	-46.8556	44.146	-12.7921	-19.746	-0.0761905	-3.32704	-35.8095	15.1667	13.7079	-28.2794	-27.6651	
54.9508	76.3492	54.0032	77.0079	3.89841	10.2571	63.8175	59.1349	55.6413	64.3508	73.6381	70.3889	-4.7619	14.4556	-31.9921	10.5587	57.6492	64.3016	63.373	66.419	14.9508	48.3746	-2.43651	40.1048	73.354	67.1206	14.2778	32.7746	0.15873	22.8397	15.3968	57.2032	7.33333	47.7365	3.0127	-6.08413	56.1032	58.3032	16.5794	14.9381	64.7048	18.3556	19.2079	34.7683	29.219	-24.981	59.2413	18.7397	25.1873	52.2603	33.6794	5.20635	47.8841	39.8127	2.23016	5.87937	
42.7841	54.2921	34.1492	77.2508	-30.7143	-20.5159	38.1302	37.373	41.4667	37.2508	69.1524	68.2508	-26.1381	-8.50635	-46.0762	-9.42381	19.5333	41.1556	54.2159	52.4349	-31.4952	0.35873	-34.6905	-8.47302	67.4778	56.2032	-27.8429	-10.8238	-32.9683	-7.0254	-7.1619	42.5444	-18.8571	39.8937	-24.581	-22.4111	18.446	36.1587	-18.2317	-19.8889	62.9111	-14.8397	-17.8746	14.3079	12.5587	-37.0841	44.8302	-19.8444	-21.7937	3.92857	-10.0509	-25.354	23.0619	23.3286	-30.0968	-22.7429	
73.9999	-14.696	38.9899	63.7365	-24.6841	39.8217	-9.70635	10.7142	49.5604	66.4259	74.0032	72.8032	-6.84074	28.9074	29.075	54.2989	-17.269	-21.7381	-20.2486	-11.1989	-58.8635	-40.1333	-34.3683	-19.673	53.6887	55.4245	-17.0884	17.8026	14.8269	34.4609	14.9214	11.8116	29.7602	46.3968	14.4944	-0.567402	-9.74659	-19.2601	-22.2429	-11.4457	68.8144	26.1881	39.2821	37.0631	45.3179	12.1589	-33.3791	-31.4714	-21.4413	-28.2946	-32.6397	-43.3794	31.754	48.9723	-1.46275	16.1616	
53.9704	-24.0095	21.2507	58.9285	-37.6159	26.4906	3.32698	10.654	40.0019	55.0054	56.4682	67.0876	3.12476	35.781	41.9748	50.8148	-13.0476	-17.6429	-10.356	-0.919746	-47.4857	-30.4683	-24.246	-14.0206	53.7051	39.746	-8.53333	14.307	25.9989	26.2919	-6.7619	27.4524	22.2017	43.6232	-0.730159	-4.14127	0.00634921	-6.71868	-23.4698	10.3762	60.0349	14.9032	38.8633	32.5952	51.014	-9.20317	-8.39285	-39.119	-8.09841	-31.8965	-7.63369	-54.5841	24.6905	41.4548	-17.1905	4.19165	
64.0413	71.8968	61.1667	71.5952	1.54921	11.4937	66.0587	62.3524	58.5508	65.8302	67.5111	71.6778	-5.70476	39.5714	-3.38571	44.0159	60.8429	68.5667	63.3365	69.2794	20.7365	46.7524	17.3206	59.5841	65.9587	68.2476	13.4127	48.9492	18.7984	50.9508	28.446	63.2048	34.4238	61.4095	-7.76984	2.56349	62.8	56.9095	37.246	37.6365	70.6683	38.7698	40.0302	43.581	47.4397	-8.71429	57.1063	49.6952	55.4698	48.6556	37.5333	12.2794	50.0238	61.5349	11.3937	31.0381	
63.4111	43.7937	33.1365	53.1016	-25.6254	27.9905	43.754	46.746	53.7889	54.6635	59.1063	66.6905	-2.90159	44.8651	11.746	50.4524	38.6587	48.7825	43.5333	48.4175	-18.9206	23.2333	-0.646032	37.2984	61.4317	54.0127	0.771429	25.9873	7.61905	41.4381	14.3825	41.719	21.3317	52.9238	10.4397	-0.761905	36.827	33.5349	25.046	38.8762	55.0667	38.5984	51.2762	50.5238	52.5952	-14.0143	33.0667	21.3937	48.5857	18.4042	33.2013	-6.09841	35.5603	53.2937	-9.99841	25.1333	
67.1746	74.3254	54.1508	77.8016	4.01111	-0.388889	66.6905	63.5794	55.1746	61.2143	63.6905	74.1349	9.82857	40.754	6.01429	37.6968	48.2143	64.5476	56.3016	61.4603	23.7381	52.9683	19.7063	50.9048	71.6429	58.3016	23.6825	36.3143	14.4286	38.5159	37.8095	57.8651	35.5476	53.6746	8.05556	4.17302	46.1222	59.1984	33.1429	50.1984	61.4683	39.2778	47.4286	56.3175	54.754	0.226984	56.6111	41.4683	50.246	43.2143	37.9841	13.6905	49.7143	64.9127	29.7937	27	
58.1111	46.2619	32.1905	56.9206	-7.88413	17.5	43.2857	40.754	25.1587	53.246	63.619	60.2302	-10.0095	41.0635	29.8571	61.4365	31.7222	41.0952	32.5111	44.7143	-8.26349	23.6143	2.58571	35.1508	49.5317	45.1429	-2.13651	19.6651	17.3333	33.0397	18.5667	41.5079	34.6111	56.4603	14.846	10.8762	33.6349	26.551	17.0127	31.9762	34.4683	29.5556	31.9762	38.1905	61.4048	17.3841	23.619	9.74444	25.746	18.5829	37.1425	-7.67143	28.7302	43.627	-8.58889	18.0524	
59.9165	55.9397	62.7871	73.3926	-9.59048	2.17528	42.5429	39.4778	51.4331	57.8832	60.2224	68.971	-4.23016	24.2537	1.53042	21.4258	46.616	54.8266	47.0519	49.7903	-8.23016	26.4857	-15.2778	26.746	70.4556	69.5895	10.273	30.3132	4.62381	39.1067	17.6206	51.5373	20.951	33.7776	5.39919	5.79549	36.227	41.0762	-4.40952	5.68095	61.1033	24.0857	15.1444	32.6789	36.2246	-9.39048	50.1304	16.7	16.0048	21.2286	27.2159	-8.47778	42.6708	44.7987	3.41429	14.3714	
74.1377	20.275	54.2601	77.9794	-12.8778	33.2724	0.642857	41.8215	58.9509	66.9487	73.4059	76.7311	8.32565	27.0916	23.4921	34.9125	10.5583	11.1336	25.5247	17.7396	-20.773	-9.59048	-20.4032	-10.5921	64.6734	62.3584	-8.17137	4.83389	10.8514	29.8164	12.8837	28.9492	20.118	36.9094	8.26321	-2.41767	13.5953	14.306	-20.9841	-9.35417	60.2223	27.5883	33.7418	37.9612	59.9177	-3.62191	21.865	-23.6206	-15.8699	-15.5536	-9.87554	-31.0687	33.1726	49.4314	4.82526	14.4168	
65.7222	61.1053	60.6711	75.6955	8.60794	9.02737	46.5079	47.5	55.7414	62.9503	72.6633	75.6664	2.28571	33.6281	5.98889	31.8352	27.3366	51.1675	34.4582	50.9687	9.34286	27.8492	-10.2635	24.9206	73.6747	55.8803	14.9429	35.3751	19.7273	42.2064	29.1045	51.9774	26.6883	52.4263	29.8783	13.5363	24.5175	30.5906	1.76984	-9.33651	65.4291	29.2492	25.8582	46.6428	42.075	-2.32857	42.145	19.9921	11.1032	29.619	20.8175	-2.80476	40.4563	50.4014	15.1746	22.3105	
75.5793	29.5095	32.4267	70.1336	-1.72765	21.1114	14.3324	37.6731	58.2393	66.778	69.5596	76.6096	10.6377	32.2319	28.8444	49.704	12.73	17.5549	17.2761	27.0711	-30.1571	5.63492	-26.6873	-4.52112	74.1301	59.1508	12.4573	26.6132	18.5451	38.1277	22.61	46.0931	29.6748	52.3754	15.6712	12.0255	9.53111	25.6717	-15.4984	-17.273	66.9299	23.6085	48.5576	42.523	43.9519	17.1257	-3.81411	-5.63866	-9.81076	-6.18793	3.72252	-13.3	43.1971	41.483	5.77989	22.5024	
40.5921	81.6349	71.2556	70.7508	8.10476	-1.74444	62.1841	53.4651	57.1254	49.4857	68.6159	59.0238	-4.19841	11.9048	-5.73492	0.995238	71.7095	73.727	69.6905	76.7413	39.3317	63.4286	35.6222	49.6968	74.5349	73.9952	31.3508	56.7857	30.4175	62.6175	37.0778	61.727	30.4921	60.2857	-6.09524	6.63175	54.8698	62.5683	39.6	26.2889	62.7603	35.1143	15.627	47.5286	38.4254	-3.7746	70.0556	52.4143	46.9175	58.4476	60.8381	32.5778	59.2127	49.2333	33.2476	43.0222	
42.2825	80.8175	70.9095	75.5206	5.84286	1.75556	57.3556	53.8556	50.3365	51.2921	71.2476	58.6984	5.01905	10.8016	-11.9921	7.19524	73.319	75.9333	73.9667	73.773	37.6206	57.6873	27.6444	46.3127	73.4952	65.6444	32.5317	57.6381	22.4889	53.6127	48.4143	62.5508	33.3921	60.2524	4.81746	13.7889	49.3651	59.7619	39.554	26.1095	60.4444	36.1952	26.2365	48.9587	35.8349	-7.33016	76.9444	56.6397	46.5317	61.2016	55.5111	36.2159	60.0111	55.3746	28.0413	34.7603	
53.6905	-7.24444	21.0571	59.3429	-27.5159	29.3286	7.94762	32.2762	29.381	42.7508	60.8254	62.5635	-19.3492	20.6016	8.7381	36.1032	13.427	-11.9683	-0.841707	0.934022	-45.7508	-16.8683	-28.9286	1.87778	55.6238	41.4111	-36.3984	-4.03651	-5.22381	14.1413	-9.90952	32.6365	15.1238	42.6778	18.527	-5.91429	7.37143	13.8557	-9.39524	-0.814286	58.7	11.5635	31.2254	29.9365	40.5444	-12.1095	6.98075	-27.1238	-12.5476	-25.0113	-15.9079	-52.1698	13.3095	30.3937	-28.7571	0.798413	
69.7016	-2.92275	34.0347	65.0012	-17.9349	35.4064	-4.57886	41.1978	54.3947	57.548	70.6348	75.619	-2.52873	33.4059	2.23889	40.2737	2.35817	-5.99695	13.2634	-11.5008	-53.4095	-38.4984	-47.3381	-26.0286	64.4509	63.6321	-25.2381	11.1486	1.24406	6.87654	-1.87991	29.6856	22.2466	42.2674	21.9958	5.91179	22.6001	31.25	-11.2255	-25.7951	66.5948	25.8176	40.4437	37.7339	33.7774	-0.633333	13.0018	-29.5587	-30.0583	-37.2377	-37.0286	-48.8206	28.6761	21.9943	-21.0317	14.6173	
35.2429	45.6095	47.2746	64.9714	-1.06825	17.2968	32.0095	29.219	44.7571	42.4984	57.3857	53.0794	-7.62857	16.4286	-20.0317	12.7429	29.7397	39.4111	40.673	49.0968	-6.03968	22.473	-17.8762	13.9794	64.8	64.0698	-10.5651	7.15873	-8.20952	8.00794	9.96508	45.5683	7.24921	43.3159	9.8127	12.719	27.227	27.1413	-2.1	6.44286	53.019	8.20794	10.3159	30.8984	32.1429	-8.05079	44.1238	2.52381	9.24286	18.1254	15.3206	-6.70317	32.6921	26.7429	-8.73968	10.4952	
47.6317	55.5778	28.6413	74.6286	4.30952	24.2079	40.7841	33.5635	26.7905	31.7444	63.2857	59.7873	-1.83651	23.9143	-15.8079	7.00794	17.7714	26.0889	44.5349	44.5794	-7.95556	23.8937	-8.07143	19.6556	54.4016	57.6032	-2.57937	5.19524	-5.11587	8.94603	13.0873	50.6	15.4333	52.7905	15.2889	16.746	22.2175	43.2937	11.2286	-4.53175	51.8	12.2111	15.8571	38.0857	30.0286	-5.62381	29.8397	-0.315873	-5.49524	25.873	20.781	-0.307937	35.627	16.3206	-2.44603	16.6698	
51.6337	-25.6095	6.40317	29.5777	-14.6683	38.5947	-10.7825	3.69048	23.1021	37.7675	32.2663	54.1967	-4.05079	37.5614	30.197	55.2843	-30.8048	-11.5762	-27.5463	-15.0779	-42.0048	-24.1841	-31.9206	-16.3333	41.997	23.8314	-15.8063	-5.02381	7.5746	20.0651	-4.76349	17.4072	29.885	36.3432	15.4605	8.44444	-15.9921	-6.82542	-19.2937	-3.50317	51.2947	19.0175	18.8937	23.4063	46.2492	7.47302	-29.6246	-31.3603	-25.754	-37.0655	-17.5427	-45.6778	1.3	33.3892	-9.45397	15.5915	
50.6397	42.7333	37.0683	46.054	12.1492	28.019	33.8905	36.019	32.646	45.3413	40.6063	55.1651	6.4746	33.2048	9.07778	40.8984	21.2778	27.0556	27.5984	31.7048	1.4619	31.3683	4.34603	29.6016	41.3635	47.5476	4.25079	15.4175	21.3651	36.6698	22.8778	42.4667	36.5048	41.4571	28.3778	31.6238	27.9127	15.5952	14.1714	27.0698	48.2016	20.4921	23.0016	42.9968	51.3508	5.18889	30.2667	3.4619	15.8397	17.4658	19.9289	4.91905	48.4762	50.1603	4.26349	17.7032	
50.3905	48.7095	14.7286	38.0841	12.2206	43.2095	41.4317	36.8317	18.5032	38.1159	54.7968	63.927	19.0619	38.0984	27.6667	57.4238	-3.73175	18.8524	17.5766	28.4857	9.90159	24.2524	9.48571	35.0349	30.8677	44.5032	10.5683	-1.39206	15.6365	17.5905	23.4254	34.6524	38.6444	56.5032	18.727	24.4873	-3.82222	13.2709	18.1302	35.4238	28.8905	34.7063	27.8857	40.4079	49.1016	9.4873	7.32771	10.281	10.6667	3.06679	13.9004	0.222222	29.7825	48.5746	11.6333	16.8619	
51.1078	33.473	28.3127	52.8507	10.9095	35.2982	11.1143	6.30794	32.7587	42.2667	50.7168	56.5189	13.7492	23.4143	15.6476	32.9125	1.56984	18.6857	4.86865	16.0778	-12.0476	0.0460317	-3.71905	9.99683	48.8904	40.166	-3.32857	17.1619	9.80635	14.7619	11.4857	30.7318	18.0115	35.5299	21.2935	19.9115	4.2	15.2476	-19.0238	-7.03968	37.888	5.41587	-0.725397	31.5333	31.8635	-1.79841	-0.278257	-10.954	8.49365	-4.03196	-3.84592	-17.3397	29.4554	31.9319	4.46032	15.154	
63.9065	37.4365	12.1659	59.2686	14.1587	38.0597	19.3841	18.9794	29.7369	42.9727	58.6904	62.8295	17.2381	34.4242	29.0217	26.3331	-12.281	3.23968	0.0741796	20.1679	-0.179365	14.5317	-3.36508	1.77143	34.1598	45.6661	0.047619	19.0762	-0.534921	15.1413	20.1032	38.2959	15.9794	39.6315	32.7938	29.4681	-14.3714	14.8079	-2.99683	-4.4127	47.5865	14.8238	24.7472	37.6267	38.7144	20.6048	-1.43257	-9.97937	-6.12857	-2.27061	-1.31398	-4.16032	35.7861	35.2316	20.6	27.1016	
45.8889	70.2476	50.4143	48.773	31.6032	31.446	54.1317	49.7016	49.3714	45.8159	42.0317	50.627	14.927	29.5524	9.51429	22.1111	43.6857	53.6619	37.946	53.9286	38.9413	54.8254	20.5317	60.0254	56.5063	63.8206	27.127	41.4349	13.654	43.673	37.5873	58.6889	30.573	41.4079	36.8619	35.9317	38.5651	27.3222	35.446	26.781	48.4206	22.3619	30.1984	40.0286	36.4222	8.81111	50.8286	43.1016	40.4905	46.1016	43.7063	32.5238	49.727	56.9095	32.4127	32.8889	
71.7222	-1.87741	50.0284	71.1601	-29.3429	24.605	13.4735	37.4348	54.2404	66.7231	74.0018	79.4746	-21.2762	40.7936	8.07481	35.9288	12.6052	-8.87733	33.5311	-15.238	-54.6095	-30.3079	-43.2873	-9.79469	72.3738	58.2412	-32.6333	-1.25673	-4.70232	39.3654	-19.7867	38.2144	10.34	62.4649	12.1399	-2.47371	22.9857	21.7067	-18.5365	5.7018	70.4802	16.5703	44.5399	40.7705	53.8931	-12.0494	26.092	-28.4206	-5.85477	-17.39	-12.8929	-57.3714	29.6393	38.3164	-15.1576	5.79545	
60.1016	50.454	56.4873	71.9841	-26.9381	8.1127	41.0444	47.7111	51.7206	49.3286	71.6127	67.3905	-17.6143	18.6746	0.973016	26.7937	45.1794	49.5857	53.5778	56.1444	-18.2238	13.5714	-20.2302	18.7841	71.981	63.4079	-15.1159	23.8079	-10.527	35.1206	6.45079	47.6444	4.27778	57.2302	-12.4683	-3.84444	46.1476	45.0206	6.65556	20.4032	61.8937	17.4778	37.9286	32.481	44.781	-30.6111	44.9873	17.0127	27.6111	17.7762	33.8254	-23.1889	34.6222	43.7254	-12.3	-3.99524	
